192.18,6.55,4.10
192.35,6.54,4.07
192.52,6.53,4.03
192.69,6.53,4.00
192.86,6.52,3.97
193.03,6.51,3.93
193.20,6.51,3.90
193.37,6.50,3.87
193.54,6.49,3.84
193.71,6.49,3.81
193.88,6.48,3.78
194.05,6.47,3.75
194.22,6.47,3.73
194.39,6.46,3.70
194.56,6.45,3.67
194.73,6.45,3.64
194.90,6.44,3.61
195.07,6.43,3.58
195.24,6.43,3.55
195.41,6.42,3.53
195.58,6.41,3.50
195.75,6.41,3.47
195.92,6.40,3.44
196.09,6.39,3.42
196.26,6.39,3.39
196.43,6.38,3.36
196.60,6.38,3.34
196.77,6.37,3.31
196.94,6.36,3.29
197.11,6.36,3.26
197.28,6.35,3.23
197.45,6.34,3.21
197.62,6.34,3.19
197.79,6.33,3.17
197.96,6.32,3.14
198.13,6.32,3.12
198.30,6.31,3.09
198.47,6.31,3.06
198.64,6.30,3.04
198.81,6.29,3.02
198.98,6.29,2.99
199.15,6.28,2.97
199.32,6.27,2.95
199.49,6.27,2.93
199.66,6.26,2.91
199.83,6.26,2.89
200.00,6.25,2.87
